sample,subsid,pid,name,id,completed,user_last_section,ip,date,time_in,time_out,user_browser,user_setid_dce1,user_language,user_combo,IMP_Order,DCE_pg1,DCE_least1,DCE_most1,DCE_pg2,DCE_least2,DCE_most2,DCE_pg3,DCE_least3,DCE_most3,DCE_pg4,DCE_least4,DCE_most4,DCE_pg5,DCE_least5,DCE_most5,DCE_pg6,DCE_least6,DCE_most6,DCE_pg7,DCE_least7,DCE_most7,DCE_pg8,DCE_least8,DCE_most8,DCE_pg9,DCE_least9,DCE_most9,DCE_pg10,DCE_least10,DCE_most10,DCEclick_1,DCEclick_2,DCEclick_3,DCEclick_4,DCEclick_5,DCEclick_6,DCEclick_7,DCEclick_8,DCEclick_9,DCEclick_10,ocean_days,rec_swim,rec_boat,rec_surf,rec_scuba,rec_powerboat,rec_recfish,rec_sightsee,rec_none,rec_other,rec_specify,jobs_comfish,jobs_aquaculture,jobs_firstnations,jobs_tourism,jobs_transport,jobs_port,jobs_govt,jobs_none,jobs_other,jobs_specify,seafood_eat,foodprovision_general,foodprovision_xx,aboriginalneeds_general,aboriginalneeds_xx,nonfood_general,nonfood_xx,carbonstorage_general,carbonstorage_xx,coastalprotection_general,coastalprotection_xx,coastallivelihood_general,coastallivelihood_xx,tourismrec_general,tourismrec_xx,icons_general,icons_xx,cleanwater_general,cleanwater_xx,biodiversity_general,biodiversity_xx,demoone_gender,demoone_education,demotwo_livedCanada,demotwo_fsa,envr_org,envr_protest,political_party,demothree_income,demothree_householdsize,demothree_age,comments
BC,410067542,,English10837,10837,y,hco_thankyou.php,,05/03/2014,14:53:29,15:01:34,Mozilla/5.0 (Windows NT 5.1; rv:28.0) Gecko/20100101 Firefox/28.0,,English,229,54321,9,2,9,1,3,5,2,2,9,4,2,5,7,7,9,8,6,9,5,2,9,10,6,4,3,3,5,6,2,8,,,,,,,,,,,lessthan5,,,,,,,,1,,,,,,,,,,1,,,1to2month,4,,2,,2,,5,,5,,5,,5,,4,,4,,4,,female,HS,morethan20,v8l,no,no,noparty,5,2,65plus,
ON,410036400,,English10838,10838,y,hco_thankyou.php,,05/03/2014,14:59:32,15:09:41,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; InfoPath.3; .NET4.0C; .NET4.0E),,English,230,12345,4,2,1,10,7,1,9,3,9,7,7,9,6,2,6,3,3,4,8,3,1,5,2,9,1,3,1,2,2,9,,,,,,,,,,,10to29,,,,,1,1,1,,,,,,,,,,,1,,,atleast1wk,5,,2,,3,,5,,4,,5,,3,,5,,5,,5,,male,graduate,morethan20,,no,no,liberal,5,3,55to64,
MR,410342983,,English10839,10839,y,hco_thankyou.php,,05/03/2014,15:13:07,15:34:59,"Mozilla/5.0 (iPhone; CPU iPhone OS 6_1_3 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Version/6.0 Mobile/10B329 Safari/8536.25",,English,231,54321,10,4,6,8,1,8,1,3,5,3,4,8,7,4,8,5,10,6,4,4,6,9,4,9,6,3,8,2,10,8,,,,,,,,,,,morethan100,1,,,1,1,1,1,,,,,,,,,,,1,,,atleast1wk,5,,5,,5,,5,,5,,5,,5,,5,,5,,5,,male,college,morethan20,B1N,no,no,noresponse,5,2,45to54,Overfishing is what bothers me the most.Man is destroying our oceans for greed.I am so happy that you have this organization and survey.Keep up the great work.Thank You
ON,410339317,,English10840,10840,y,hco_thankyou.php,,05/03/2014,15:15:00,15:22:44,Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.2; WOW64; Trident/6.0),,English,232,12345,10,7,4,9,2,9,8,3,9,2,2,9,1,7,10,6,3,8,4,2,4,5,2,9,7,7,9,3,3,8,,,,,,,,,,,5to9,1,,,,1,,,,,,,,,,,,,1,,,3to6yr,3,,3,,2,,4,,4,,4,,4,,5,,5,,5,,male,HS,morethan20,K0A,no,no,CPC,5,2,55to64,
PR,410250845,,English10841,10841,y,hco_comments.php,,05/03/2014,15:18:00,15:31:09,Mozilla/5.0 (Windows NT 5.1; rv:27.0) Gecko/20100101 Firefox/27.0,,English,233,54321,6,7,3,10,7,1,4,2,1,8,8,9,2,2,9,3,3,5,9,2,9,1,7,5,7,7,9,5,2,9,checked,,checked,,checked,checked,,checked,,checked,none,,,,,,,,1,,,,,,,,,,1,,,atleast1wk,4,,3,,4,,5,,5,,3,,3,,5,,5,,5,,male,bachelors,morethan20,R2G,no,no,noparty,2,1,65plus,
ON,410064724,,English10842,10842,,hco_importanceranking_sample_all.php,,05/03/2014,15:25:02,,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.146 Safari/537.36",,English,234,12345,1,3,1,2,10,9,4,2,1,6,3,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,1,,,,,,,,,,,,,,,,,1,,,atleast1wk,5,,5,,5,,5,,5,,5,,5,,5,,5,,5,,,,,,,,,,,,
BC,410215365,,English10843,10843,y,hco_thankyou.php,,05/03/2014,15:31:00,15:42:42,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,,English,235,54321,10,7,6,3,3,8,1,3,10,5,2,9,4,2,4,9,2,9,8,3,9,6,3,6,7,7,9,2,2,9,,,,,,,,,,,30to49,,,,,,,,1,,,,,,,,,,1,,,1to2month,5,,3,,3,,4,,4,,5,,4,,5,,5,,5,,female,HS,morethan20,v9k,no,no,noresponse,9,1,65plus,
ON,410101802,,English10844,10844,y,hco_thankyou.php,,05/03/2014,15:34:47,15:45:50,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.146 Safari/537.36",,English,236,12345,1,7,3,6,2,8,7,7,9,3,3,10,8,3,9,10,7,10,4,6,1,5,2,9,2,2,9,9,7,9,,,,,,,,,,,none,,,,,,,,1,,,,,,,,,,1,,,atleast1wk,5,,3,,5,,5,,5,,5,,5,,5,,5,,5,,male,HS,morethan20,p1c,no,no,liberal,9,1,65plus,
PR,410339346,,English10845,10845,y,hco_thankyou.php,,05/03/2014,15:55:24,16:03:41,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,,English,237,54321,2,2,9,1,5,7,5,5,9,6,2,7,4,2,4,9,2,9,7,5,9,8,3,9,3,5,4,10,10,7,,,,,,,,,,,none,,,,,,,,1,,,,,,,,,,1,,,Never,2,,4,,5,,5,,4,,5,,2,,4,,5,,4,,male,bachelors,morethan20,t3l,no,no,CPC,7,2,55to64,
ON,410086850,,English10846,10846,y,hco_thankyou.php,,05/03/2014,16:00:00,16:07:40,Mozilla/5.0 (Windows NT 5.1; rv:27.0) Gecko/20100101 Firefox/27.0,,English,238,12345,6,2,6,9,7,9,5,2,6,10,7,6,3,10,3,8,8,1,4,2,6,1,7,1,7,7,5,2,2,1,,,,,,,,,,,none,1,,,,1,,,,,,,,,,,,,1,,,atleast1wk,5,,4,,5,,5,,5,,5,,4,,5,,5,,5,,male,bachelors,morethan20,m3c,no,no,green,5,2,65plus,
ON,410129185,,English10847,10847,y,hco_thankyou.php,,05/03/2014,16:12:03,16:23:55,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,,English,239,54321,9,3,9,1,3,1,2,2,1,4,2,1,7,8,9,8,3,1,5,2,9,10,7,1,3,3,10,6,2,6,,,,,,,,,,,none,1,1,,,,1,,,,,,,,,,,,1,,,1to2month,5,,5,,5,,5,,5,,5,,5,,5,,5,,5,,male,college,morethan20,l1e,no,no,dontknow,5,4,45to54,
ON,410333838,,English10848,10848,y,hco_thankyou.php,,05/03/2014,16:16:57,16:27:40,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.117 Safari/537.36",,English,240,12345,4,4,5,10,4,1,9,4,3,7,4,8,6,2,8,3,4,8,8,3,1,5,2,5,1,3,5,2,2,1,,,,,,,,,,,none,,,,,,,,1,,,,,,,,,,1,,,3month,4,,3,,3,,4,,4,,3,,2,,4,,4,,3,,male,graduate,morethan20,n9c,no,yes,noparty,1,1,65plus,"often choices questionable because so close together on preference/valuation scale. Clearly fraudulent nonsense like carbon absorption makes least valuable item easy to choose, but whether to choose Fundy Coastline or food for poor as most desirable encounters problem of conflicting scales of values"
BC,410271826,,English10849,10849,y,hco_thankyou.php,,05/03/2014,16:19:47,16:34:56,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:27.0) Gecko/20100101 Firefox/27.0,,English,241,54321,10,7,1,8,3,9,1,7,5,3,10,4,7,7,4,5,10,9,4,1,4,9,3,9,6,3,6,2,1,9,,checked,,,checked,checked,,,,checked,none,,,,,,,,1,,,,,,,,,,1,,,1to2month,5,,4,,4,,5,,4,,3,,3,,4,,4,,4,,male,bachelors,morethan20,V5S,no,no,CPC,1,2,55to64,
PR,410118215,,English10850,10850,y,hco_thankyou.php,,05/03/2014,16:26:37,16:36:53,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.0; Trident/5.0),,English,242,12345,10,4,6,9,4,9,8,8,6,2,8,1,1,10,1,6,8,6,4,4,6,5,10,6,7,8,7,3,4,3,,,,checked,,,,,,,none,1,,,,1,1,,,,,,,,,,,,,,,1to2month,5,,2,,4,,1,,4,,5,,4,,3,,4,,4,,male,somepost,morethan20,,no,yes,CPC,9,2,65plus,"I believe that we should be resposible and look after the enviorment ,but not so sure that we really affect the climate."
BC,410271274,,English10851,10851,y,hco_thankyou.php,,05/03/2014,16:36:10,16:43:20,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.117 Safari/537.36",,English,243,54321,6,2,8,10,1,10,4,2,5,8,1,8,2,2,9,3,3,8,9,2,9,1,3,10,7,4,9,5,2,5,,,,,,,,,,,50to100,1,,,,1,,1,,,,,,,,,,,1,,,Never,2,,2,,3,,4,,4,,3,,4,,5,,4,,4,,male,somepost,morethan20,V0N,no,no,noresponse,6,2,45to54,
BC,410328615,,English10852,10852,y,hco_thankyou.php,,05/03/2014,16:42:38,16:52:18,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_2) AppleWebKit/537.74.9 (KHTML, like Gecko) Version/7.0.2 Safari/537.74.9",,English,244,12345,1,3,7,2,2,9,4,2,5,6,3,6,10,1,4,3,3,5,8,3,9,7,7,5,9,2,9,5,2,5,,,,,,,,,,,morethan100,,,,,,,,1,,,,,,,,,,1,,,1to2month,4,,4,,3,,5,,5,,5,,5,,5,,5,,5,,female,college,morethan20,V0H,no,no,liberal,4,2,65plus,"your sets of importance and non are not a truly informative view as all the instances are important and depends on the circumstance that they would be important and non, if it wasn't for each category the other would not work"
BC,410165626,,English10853,10853,y,hco_thankyou.php,,05/03/2014,16:45:46,16:56:41,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.0; Trident/5.0),,English,245,54321,10,7,10,3,3,5,1,3,5,5,2,9,4,2,5,9,3,9,8,3,9,6,2,8,7,4,9,2,2,9,,,,,,,,,,,10to29,,,,,,,1,,1,hiking nearby,,,,,,,,1,,,3month,5,,5,,5,,5,,5,,5,,5,,5,,5,,5,,female,HS,morethan20,V2K,no,no,green,3,1,55to64,
PR,410191019,,English10854,10854,y,hco_thankyou.php,,05/03/2014,16:55:21,17:39:49,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729),,English,246,12345,1,7,10,6,8,3,7,7,9,3,8,4,8,8,1,10,7,10,4,2,5,5,2,9,2,8,10,9,3,9,checked,checked,checked,checked,checked,checked,checked,checked,checked,checked,lessthan5,,,,,,,,1,,,,,,,,,,1,,,3month,5,,3,,5,,5,,5,,5,,5,,5,,5,,5,,female,HS,morethan20,s0g,no,no,CPC,9,2,55to64,
BC,410292042,,English10855,10855,y,hco_thankyou.php,,05/03/2014,17:08:13,17:16:02,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.0; Trident/4.0; SLCC1; .NET CLR 2.0.50727; InfoPath.2; .NET CLR 3.5.30729; .NET CLR 3.0.30729; MS-RTC LM 8),,English,247,54321,2,2,1,1,3,1,5,2,10,6,3,6,4,2,1,9,3,9,7,8,9,8,3,1,3,3,10,10,7,10,,,,,,,,,,,50to100,,,,,,,1,,,,,,,,,,,1,,,atleast1wk,5,,3,,3,,4,,4,,4,,4,,4,,4,,4,,male,bachelors,morethan20,v8v,yes,yes,green,4,2,55to64,
ON,410125768,,English10856,10856,y,hco_thankyou.php,,05/03/2014,17:33:43,17:48:55,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.146 Safari/537.36",,English,248,12345,6,2,6,9,2,9,5,2,9,10,4,1,3,8,5,8,8,1,4,2,1,1,7,1,7,7,9,2,2,1,,,checked,checked,,,,,,,5to9,1,1,,,1,,,,,,,,,,,,,1,,,atleast1wk,5,,3,,4,,5,,5,,5,,5,,4,,5,,5,,male,bachelors,morethan20,M6H,no,no,liberal,2,5,65plus,How is the Canadian west coast today? This is in regard to the Japan's events that occurred in the previous year.
BC,410274823,,English10857,10857,y,hco_thankyou.php,,05/03/2014,17:36:41,17:44:36,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:27.0) Gecko/20100101 Firefox/27.0,,English,249,54321,9,3,9,1,3,10,2,2,9,4,2,5,7,8,9,8,8,9,5,2,9,10,7,10,3,8,5,6,2,6,,,,,,,,,,,morethan100,,1,,,1,,,,,,,,,,,,,1,,,1to2month,5,,4,,5,,5,,5,,5,,5,,5,,5,,5,,male,bachelors,morethan20,v8m,yes,no,green,3,2,65plus,"Missing question ""Do you trust resource corporations to engage in activities that do not present an adverse risk to the coastline waterways and fresh water resources?"
BC,410278224,,English10858,10858,y,hco_thankyou.php,,05/03/2014,17:42:59,17:51:55,Mozilla/5.0 (Windows NT 6.1; Trident/7.0; rv:11.0) like Gecko,,English,250,12345,4,1,5,10,7,4,9,3,9,7,7,9,6,3,6,3,3,5,8,3,9,5,10,9,1,3,5,2,1,9,,,,,,checked,,,,,10to29,1,1,,,,,,,,,,,,,,,,1,,,atleast1wk,5,,4,,2,,5,,5,,5,,4,,4,,5,,4,,male,graduate,morethan20,v6m,no,no,NDP,4,5,45to54,
PR,410162236,,English10859,10859,y,hco_thankyou.php,,05/03/2014,17:47:10,18:38:16,Mozilla/5.0 (Windows NT 6.1; rv:27.0) Gecko/20100101 Firefox/27.0,,English,251,54321,2,2,9,10,10,6,7,4,9,9,7,9,8,3,9,5,10,9,3,10,8,1,10,1,4,4,1,6,3,6,,,,,,,,,,,none,,,,,,,,1,,,,,,,,,,1,,,1to2month,5,,5,,5,,4,,4,,5,,4,,4,,5,,5,,female,college,morethan20,r3r,no,no,noresponse,9,,65plus,
ON,410288972,,English10860,10860,y,hco_thankyou.php,,05/03/2014,17:47:13,17:56:55,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0; .NET CLR 1.1.4322; .NET CLR 2.0.50727; MS-RTC LM 8; InfoPath.1; .NET4.0C; .NET4.0E),,English,252,12345,9,3,9,3,3,5,6,3,6,10,7,6,7,7,9,5,2,6,1,3,5,4,2,6,8,3,6,2,2,9,,,,,,,,,,,5to9,1,,,,,,,,,,,,,,,,,1,,,3to6yr,5,,5,,3,,3,,5,,5,,5,,5,,5,,5,,male,bachelors,morethan20,l3y,no,no,liberal,6,3,35to44,
BC,410313156,,English10861,10861,y,hco_thankyou.php,,05/03/2014,17:47:33,17:59:11,Mozilla/5.0 (Windows NT 6.1; rv:27.0) Gecko/20100101 Firefox/27.0,,English,253,54321,5,6,10,2,8,10,3,3,10,8,8,9,4,6,1,7,7,9,1,3,10,6,7,2,10,7,10,9,7,9,,,,,,,,,,,morethan100,,,,,1,,1,,1,food fishing,,,,,,,1,,,,atleast1wk,4,,5,,4,,5,,5,,4,,4,,5,,5,,5,,male,bachelors,morethan20,V0N,no,no,green,4,1,55to64,"In order to place environmental protection of the oceans, the world's human population will have to go down"
PR,410316204,,English10862,10862,y,hco_thankyou.php,,05/03/2014,17:58:13,18:16:49,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,,English,254,12345,8,3,1,10,4,1,4,5,1,6,7,6,3,4,3,9,4,7,1,5,1,2,8,1,5,5,6,7,8,9,,,,,,,,,,,lessthan5,,,,,,1,,,,,,,,,,,,1,,,3month,4,,4,,4,,4,,4,,4,,4,,4,,4,,4,,male,college,morethan20,T2Y,no,no,noresponse,9,2,55to64,
BC,410344743,,English10863,10863,y,hco_thankyou.php,,05/03/2014,18:21:18,18:28:20,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,,English,255,54321,8,3,6,7,7,9,2,2,9,5,2,6,3,3,10,10,7,6,1,3,10,9,3,9,6,3,6,4,2,6,,,,,,,,,,,none,,,,,,,,1,,,,,,,,,,1,,,3to6yr,4,,3,,2,,4,,4,,5,,3,,4,,4,,4,,female,college,morethan20,V0J,no,no,noparty,3,2,35to44,
BC,410112349,,English10864,10864,y,hco_thankyou.php,,05/03/2014,18:32:08,18:40:31,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.146 Safari/537.36",,English,256,12345,4,4,1,9,4,3,10,4,6,3,4,3,8,8,6,2,8,1,6,8,6,1,5,1,7,8,9,5,2,6,,,,,,,,,,,none,,,,,,,,1,,,,,,,,,,1,,,atleast1wk,5,,4,,4,,2,,2,,5,,4,,3,,5,,3,,male,graduate,morethan20,V2G,no,no,green,9,2,65plus,I was born in Canada and lived all my life in canada but that response was not included in the question about how long I lived in Canada!
ON,410335307,,English10865,10865,y,hco_thankyou.php,,05/03/2014,18:55:23,19:01:26,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.0; Trident/5.0; BOIE9;ENUSMSCOM),,English,257,54321,3,8,10,9,2,9,8,8,1,6,2,6,2,2,1,7,7,9,10,7,1,4,2,1,1,7,1,5,2,9,,,,,,,,,,,5to9,1,1,,1,1,1,,,,,,,,,,,,1,,,atleast1wk,5,,2,,3,,5,,4,,4,,4,,4,,4,,4,,male,college,morethan20,L5H,no,no,liberal,6,2,55to64,
BC,410080434,,English10866,10866,,hco_intro.php,,05/03/2014,19:06:34,,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,,English,258,12345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MR,410270616,,English10867,10867,,hco_importanceranking_sample_all.php,,05/03/2014,19:24:08,,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.0; Trident/4.0; SLCC1; .NET CLR 2.0.50727; Media Center PC 5.0; .NET CLR 3.5.30729; .NET CLR 3.0.30729; .NET4.0C; .NET4.0E),,English,259,54321,6,8,0,2,10,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,,,,,,,,1,,,,,,,,,,1,,,7to11yr,3,,3,,3,,2,,3,,3,,3,,3,,3,,2,,,,,,,,,,,,
ON,410117032,,English10868,10868,,hco_intro.php,,05/03/2014,19:31:16,,Mozilla/5.0 (Windows NT 6.3; Trident/7.0; rv:11.0) like Gecko,,English,260,12345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BC,410215960,,English10869,10869,y,hco_comments.php,,05/03/2014,19:43:25,19:51:45,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:27.0) Gecko/20100101 Firefox/27.0,,English,261,54321,2,10,8,9,7,9,10,4,1,5,2,5,3,8,4,1,5,3,4,2,4,8,3,8,7,7,9,6,8,3,,,,,,,,,,,none,,,,,,,,1,,,,,,,,,,1,,,1to2yr,3,,3,,3,,4,,4,,3,,3,,3,,3,,3,,female,college,morethan20,v5w,no,no,CPC,9,,55to64,
BC,410083761,,English10870,10870,y,hco_thankyou.php,,05/03/2014,19:53:14,20:02:25,Mozilla/5.0 (Windows NT 6.3; WOW64; rv:27.0) Gecko/20100101 Firefox/27.0,,English,262,12345,9,3,9,3,3,5,6,3,6,10,7,6,7,7,9,5,10,5,1,3,5,4,4,5,8,3,9,2,10,9,,,,,,,,,,,morethan100,,,,,1,,,,1,Sailing,,,,1,1,,,,,,3month,5,,4,,3,,4,,5,,5,,4,,5,,5,,5,,male,somepost,morethan20,V9P,no,no,CPC,5,2,65plus,None at this time
BC,410124350,,English10871,10871,,hco_intro.php,,05/03/2014,20:03:34,,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,,English,263,54321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BC,410337624,,English10872,10872,y,hco_thankyou.php,,05/03/2014,20:04:06,20:12:52,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:27.0) Gecko/20100101 Firefox/27.0,,English,264,12345,2,2,1,8,8,1,3,8,10,5,2,9,9,7,9,1,7,1,10,7,1,6,7,6,7,7,9,4,2,1,checked,,,,,,,checked,checked,,lessthan5,,,,,,,1,,,,,,,,,,,1,,,1to2month,5,,3,,5,,5,,5,,4,,4,,5,,5,,5,,male,graduate,11to20,v6l,dontknow,no,liberal,6,2,55to64,
PR,410328174,,English10873,10873,y,hco_thankyou.php,,05/03/2014,20:05:18,20:12:11,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,,English,265,54321,7,8,9,10,10,6,1,3,1,4,2,5,6,2,8,3,4,8,9,2,9,2,2,9,5,2,9,8,1,8,,,,,,,,,,,none,,,,,,,,1,,,,,,,,,,1,,,3month,4,,2,,4,,4,,4,,4,,4,,3,,5,,3,,female,bachelors,morethan20,t2e,,no,CPC,5,2,55to64,
ON,410101137,,English10874,10874,y,hco_thankyou.php,,05/03/2014,20:12:38,20:17:34,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_5_8) AppleWebKit/534.50.2 (KHTML, like Gecko) Version/5.0.6 Safari/533.22.3",,English,266,12345,6,2,0,2,2,9,1,7,5,9,2,9,10,7,10,5,2,9,3,3,5,4,2,5,8,1,9,7,7,9,,,,,,,,,,,none,,,,,,,,1,,,,,,,,,,1,,,3to6yr,3,,1,,2,,2,,3,,2,,3,,3,,3,,2,,female,college,morethan20,K2S,no,no,noresponse,9,2,45to54,
PR,410132800,,English10875,10875,,hco_importanceranking_sample_all.php,,05/03/2014,20:13:51,,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; .NET4.0C; InfoPath.3; .NET4.0E),,English,267,54321,8,3,9,7,7,9,9,2,9,3,3,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,1,,,,1,,,,,,,,,,,,,1,,,7to11yr,4,,3,,4,,5,,4,,5,,5,,5,,5,,4,,,,,,,,,,,,
MR,410315968,,English10876,10876,y,hco_thankyou.php,,05/03/2014,20:20:53,20:31:05,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/5.0),,English,268,12345,1,3,1,2,2,9,8,3,9,3,3,5,10,7,1,4,2,6,5,2,9,9,3,9,6,3,6,7,7,9,,,,,,,,,,,30to49,1,,,,1,,1,,,,,,,,,,,1,,,atleast1wk,5,,4,,3,,4,,5,,4,,4,,5,,5,,5,,female,bachelors,morethan20,E1C,no,no,CPC,4,2,65plus,
BC,410049697,,English10877,10877,y,hco_thankyou.php,,05/03/2014,20:22:04,20:32:15,Mozilla/5.0 (Windows NT 6.0; rv:27.0) Gecko/20100101 Firefox/27.0,,English,269,54321,5,2,9,4,5,1,6,3,6,8,3,1,3,3,10,10,7,10,9,3,9,2,2,1,1,3,1,7,8,9,,,,,,,,,,,morethan100,,,,,,,,,,,,,,,,,,1,,,atleast1wk,4,,3,,3,,4,,3,,4,,4,,3,,4,,4,,male,graduate,morethan20,V7L,no,no,green,8,2,65plus,
ON,410126907,,English10878,10878,y,hco_thankyou.php,,05/03/2014,20:30:32,20:35:48,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,,English,270,12345,5,10,9,4,5,6,7,4,9,6,3,6,1,5,1,10,4,6,2,10,9,3,5,8,9,7,9,8,8,9,,,,,,,,,,,none,1,,,,,,1,,,,,,,,,,,1,,,atleast1wk,5,,5,,4,,4,,5,,5,,5,,5,,5,,5,,male,graduate,morethan20,K1S,yes,,liberal,7,2,65plus,
PR,410263470,,English10879,10879,,hco_intro.php,,05/03/2014,20:32:59,,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:27.0) Gecko/20100101 Firefox/27.0,,English,271,54321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PR,410269585,,English10880,10880,,hco_importanceranking_sample_all.php,,05/03/2014,20:33:32,,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0; .NET CLR 1.1.4322; .NET CLR 2.0.50727; .NET CLR 3.0.4506.2152; .NET CLR 3.5.30729; BRI/1; McAfee),,English,272,12345,3,4,8,1,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,,,,,,,,1,,,,,,,,,,1,,,7to11yr,5,,5,,4,,3,,4,,5,,4,,5,,5,,4,,,,,,,,,,,,
BC,410274830,,English10881,10881,y,hco_comments.php,,05/03/2014,20:38:26,21:00:09,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; Trident/4.0; .NET CLR 1.1.4322; .NET CLR 2.0.50727; .NET CLR 3.0.4506.2152; .NET CLR 3.5.30729),,English,273,54321,7,4,9,10,10,1,1,3,1,4,2,1,6,2,7,3,3,5,9,2,9,2,2,1,5,2,9,8,3,1,,,,,,,,,,checked,morethan100,1,,,,,,1,,1,"beaching, exploring",,,,,,,,1,,,3month,5,,2,,3,,4,,4,,5,,4,,5,,4,,4,,female,somepost,morethan20,V9E,no,no,CPC,3,1,55to64,
ON,410219112,,English10910,10910,y,hco_thankyou.php,,17/03/2014,22:29:41,22:33:38,Mozilla/5.0 (Windows NT 6.3; WOW64; rv:27.0) Gecko/20100101 Firefox/27.0,11,English,302,12345,6,2,8,9,2,4,3,3,4,7,7,4,4,2,4,10,7,4,2,2,9,1,3,10,8,3,9,5,2,9,,,,checked,,,,,,,30to49,,1,,,1,,,,,,,,,,,,,1,,,7to11yr,5,,5,,2,,5,,5,,5,,4,,5,,5,,5,,male,graduate,morethan20,M1C,no,yes,liberal,2,1,20to24,
