id,name,pbw_cs,pbw_choice,pbw_choicenumeric,sweight,seq,task
11111089,FRENCH11089,8,NonFoodProducts,3,-1,2,3
11111089,FRENCH11089,10,TourismandRecreation,7,1,1,4
11111089,FRENCH11089,10,CarbonStorage,4,-1,2,4
11111089,FRENCH11089,1,TourismandRecreation,7,1,1,5
11111089,FRENCH11089,1,NonFoodProducts,3,-1,2,5
11111089,FRENCH11089,2,CleanWaters,9,1,1,6
11111089,FRENCH11089,2,AboriginalNeeds,2,-1,2,6
11111089,FRENCH11089,6,TourismandRecreation,7,1,1,7
11111089,FRENCH11089,6,AboriginalNeeds,2,-1,2,7
11111089,FRENCH11089,9,TourismandRecreation,7,1,1,8
11111089,FRENCH11089,9,CarbonStorage,4,-1,2,8
11111089,FRENCH11089,5,CleanWaters,9,1,1,9
11111089,FRENCH11089,5,AboriginalNeeds,2,-1,2,9
11111089,FRENCH11089,4,Foodprovision,1,1,1,10
11111089,FRENCH11089,4,CarbonStorage,4,-1,2,10
11111090,FRENCH11090,5,Biodiversity,10,1,1,1
11111090,FRENCH11090,5,AboriginalNeeds,2,-1,2,1
11111090,FRENCH11090,6,CoastalLivelihoods,6,1,1,2
11111090,FRENCH11090,6,AboriginalNeeds,2,-1,2,2
11111090,FRENCH11090,4,CoastalProtection,5,1,1,3
11111090,FRENCH11090,4,AboriginalNeeds,2,-1,2,3
11111090,FRENCH11090,9,CleanWaters,9,1,1,4
11111090,FRENCH11090,9,AboriginalNeeds,2,-1,2,4
11111090,FRENCH11090,2,Biodiversity,10,1,1,5
11111090,FRENCH11090,2,AboriginalNeeds,2,-1,2,5
11111090,FRENCH11090,10,Biodiversity,10,1,1,6
11111090,FRENCH11090,10,TourismandRecreation,7,-1,2,6
11111090,FRENCH11090,7,CoastalProtection,5,1,1,7
11111090,FRENCH11090,7,TourismandRecreation,7,-1,2,7
11111090,FRENCH11090,8,CleanWaters,9,1,1,8
11111090,FRENCH11090,8,NonFoodProducts,3,-1,2,8
11111090,FRENCH11090,3,Biodiversity,10,1,1,9
11111090,FRENCH11090,3,NonFoodProducts,3,-1,2,9
11111090,FRENCH11090,1,Biodiversity,10,1,1,10
11111090,FRENCH11090,1,TourismandRecreation,7,-1,2,10
11111091,FRENCH11091,6,TourismandRecreation,7,1,1,1
11111091,FRENCH11091,6,NonFoodProducts,3,-1,2,1
11111091,FRENCH11091,10,Biodiversity,10,1,1,2
11111091,FRENCH11091,10,Foodprovision,1,-1,2,2
11111091,FRENCH11091,5,CleanWaters,9,1,1,3
11111091,FRENCH11091,5,Biodiversity,10,-1,2,3
11111091,FRENCH11091,2,AboriginalNeeds,2,1,1,4
11111091,FRENCH11091,2,Foodprovision,1,-1,2,4
11111091,FRENCH11091,3,CarbonStorage,4,1,1,5
11111091,FRENCH11091,3,NonFoodProducts,3,-1,2,5
11111091,FRENCH11091,8,CoastalLivelihoods,6,1,1,6
11111091,FRENCH11091,8,Foodprovision,1,-1,2,6
11111091,FRENCH11091,4,CoastalLivelihoods,6,1,1,7
11111091,FRENCH11091,4,Foodprovision,1,-1,2,7
11111091,FRENCH11091,7,TourismandRecreation,7,1,1,8
11111091,FRENCH11091,7,IconicPlacesandSpecies,8,-1,2,8
11111091,FRENCH11091,1,TourismandRecreation,7,1,1,9
11111091,FRENCH11091,1,NonFoodProducts,3,-1,2,9
11111091,FRENCH11091,9,TourismandRecreation,7,1,1,10
11111091,FRENCH11091,9,NonFoodProducts,3,-1,2,10
11111092,FRENCH11092,8,Foodprovision,1,1,1,1
11111092,FRENCH11092,8,IconicPlacesandSpecies,8,-1,2,1
11111092,FRENCH11092,10,Foodprovision,1,1,1,2
11111092,FRENCH11092,10,TourismandRecreation,7,-1,2,2
11111092,FRENCH11092,4,Foodprovision,1,1,1,3
11111092,FRENCH11092,4,AboriginalNeeds,2,-1,2,3
11111092,FRENCH11092,7,CleanWaters,9,1,1,4
11111092,FRENCH11092,7,TourismandRecreation,7,-1,2,4
11111092,FRENCH11092,1,Foodprovision,1,1,1,5
11111092,FRENCH11092,1,TourismandRecreation,7,-1,2,5
11111092,FRENCH11092,5,CleanWaters,9,1,1,6
11111092,FRENCH11092,5,AboriginalNeeds,2,-1,2,6
11111092,FRENCH11092,9,CleanWaters,9,1,1,7
11111092,FRENCH11092,9,TourismandRecreation,7,-1,2,7
11111092,FRENCH11092,6,CoastalLivelihoods,6,1,1,8
11111092,FRENCH11092,6,TourismandRecreation,7,-1,2,8
11111092,FRENCH11092,2,Foodprovision,1,1,1,9
11111092,FRENCH11092,2,AboriginalNeeds,2,-1,2,9
11111092,FRENCH11092,3,Biodiversity,10,1,1,10
11111092,FRENCH11092,3,CarbonStorage,4,-1,2,10
11111093,FRENCH11093,5,CleanWaters,9,1,1,1
11111093,FRENCH11093,5,AboriginalNeeds,2,-1,2,1
11111093,FRENCH11093,6,IconicPlacesandSpecies,8,1,1,2
11111093,FRENCH11093,6,CoastalLivelihoods,6,-1,2,2
11111093,FRENCH11093,2,CleanWaters,9,1,1,3
11111093,FRENCH11093,2,AboriginalNeeds,2,-1,2,3
11111093,FRENCH11093,4,CarbonStorage,4,1,1,4
11111093,FRENCH11093,4,CoastalLivelihoods,6,-1,2,4
11111093,FRENCH11093,7,CleanWaters,9,1,1,5
11111093,FRENCH11093,7,TourismandRecreation,7,-1,2,5
11111093,FRENCH11093,8,CleanWaters,9,1,1,6
11111093,FRENCH11093,8,CoastalLivelihoods,6,-1,2,6
11111093,FRENCH11093,9,CleanWaters,9,1,1,7
11111093,FRENCH11093,9,AboriginalNeeds,2,-1,2,7
11111093,FRENCH11093,3,Biodiversity,10,1,1,8
11111093,FRENCH11093,3,NonFoodProducts,3,-1,2,8
11111093,FRENCH11093,10,Biodiversity,10,1,1,9
11111093,FRENCH11093,10,TourismandRecreation,7,-1,2,9
11111093,FRENCH11093,1,Biodiversity,10,1,1,10
11111093,FRENCH11093,1,NonFoodProducts,3,-1,2,10
11111094,FRENCH11094,7,IconicPlacesandSpecies,8,1,1,1
11111094,FRENCH11094,7,TourismandRecreation,7,-1,2,1
11111094,FRENCH11094,8,IconicPlacesandSpecies,8,1,1,2
11111094,FRENCH11094,8,NonFoodProducts,3,-1,2,2
11111094,FRENCH11094,10,CarbonStorage,4,1,1,3
11111094,FRENCH11094,10,TourismandRecreation,7,-1,2,3
11111094,FRENCH11094,6,IconicPlacesandSpecies,8,1,1,4
11111094,FRENCH11094,6,TourismandRecreation,7,-1,2,4
11111094,FRENCH11094,9,CleanWaters,9,1,1,5
11111094,FRENCH11094,9,TourismandRecreation,7,-1,2,5
11111094,FRENCH11094,4,CarbonStorage,4,1,1,6
11111094,FRENCH11094,4,AboriginalNeeds,2,-1,2,6
11111094,FRENCH11094,1,Biodiversity,10,1,1,7
11111094,FRENCH11094,1,NonFoodProducts,3,-1,2,7
11111094,FRENCH11094,3,IconicPlacesandSpecies,8,1,1,8
11111094,FRENCH11094,3,NonFoodProducts,3,-1,2,8
11111094,FRENCH11094,2,IconicPlacesandSpecies,8,1,1,9
11111094,FRENCH11094,2,AboriginalNeeds,2,-1,2,9
11111094,FRENCH11094,5,CleanWaters,9,1,1,10
11111094,FRENCH11094,5,AboriginalNeeds,2,-1,2,10
11111095,FRENCH11095,1,CoastalProtection,5,1,1,1
11111095,FRENCH11095,1,NonFoodProducts,3,-1,2,1
11111095,FRENCH11095,6,IconicPlacesandSpecies,8,1,1,2
11111095,FRENCH11095,6,AboriginalNeeds,2,-1,2,2
11111095,FRENCH11095,10,Foodprovision,1,1,1,3
11111095,FRENCH11095,10,TourismandRecreation,7,-1,2,3
11111095,FRENCH11095,2,CleanWaters,9,1,1,4
11111095,FRENCH11095,2,AboriginalNeeds,2,-1,2,4
11111095,FRENCH11095,9,CleanWaters,9,1,1,5
11111095,FRENCH11095,9,AboriginalNeeds,2,-1,2,5
11111095,FRENCH11095,8,CleanWaters,9,1,1,6
11111095,FRENCH11095,8,NonFoodProducts,3,-1,2,6
11111095,FRENCH11095,5,CoastalProtection,5,1,1,7
11111095,FRENCH11095,5,AboriginalNeeds,2,-1,2,7
11111095,FRENCH11095,4,CoastalProtection,5,1,1,8
11111095,FRENCH11095,4,AboriginalNeeds,2,-1,2,8
11111095,FRENCH11095,7,CoastalProtection,5,1,1,9
11111095,FRENCH11095,7,TourismandRecreation,7,-1,2,9
11111095,FRENCH11095,3,CoastalProtection,5,1,1,10
11111095,FRENCH11095,3,NonFoodProducts,3,-1,2,10
11111096,FRENCH11096,6,NonFoodProducts,3,1,1,1
11111096,FRENCH11096,6,AboriginalNeeds,2,-1,2,1
11111096,FRENCH11096,2,CleanWaters,9,1,1,2
11111096,FRENCH11096,2,AboriginalNeeds,2,-1,2,2
11111096,FRENCH11096,4,CoastalProtection,5,1,1,3
11111096,FRENCH11096,4,AboriginalNeeds,2,-1,2,3
11111096,FRENCH11096,7,CoastalProtection,5,1,1,4
11111096,FRENCH11096,7,IconicPlacesandSpecies,8,-1,2,4
11111096,FRENCH11096,9,CleanWaters,9,1,1,5
11111096,FRENCH11096,9,AboriginalNeeds,2,-1,2,5
11111096,FRENCH11096,3,CoastalProtection,5,1,1,6
11111096,FRENCH11096,3,IconicPlacesandSpecies,8,-1,2,6
11111096,FRENCH11096,10,Biodiversity,10,1,1,7
11111096,FRENCH11096,10,TourismandRecreation,7,-1,2,7
11111096,FRENCH11096,8,CleanWaters,9,1,1,8
11111096,FRENCH11096,8,IconicPlacesandSpecies,8,-1,2,8
11111096,FRENCH11096,1,CoastalProtection,5,1,1,9
11111096,FRENCH11096,1,TourismandRecreation,7,-1,2,9
11111096,FRENCH11096,5,CoastalProtection,5,1,1,10
11111096,FRENCH11096,5,AboriginalNeeds,2,-1,2,10
11111097,FRENCH11097,3,Biodiversity,10,1,1,1
11111097,FRENCH11097,3,NonFoodProducts,3,-1,2,1
11111097,FRENCH11097,1,Biodiversity,10,1,1,2
11111097,FRENCH11097,1,NonFoodProducts,3,-1,2,2
11111097,FRENCH11097,4,Foodprovision,1,1,1,3
11111097,FRENCH11097,4,CarbonStorage,4,-1,2,3
11111097,FRENCH11097,6,IconicPlacesandSpecies,8,1,1,4
11111097,FRENCH11097,6,NonFoodProducts,3,-1,2,4
11111097,FRENCH11097,10,Biodiversity,10,1,1,5
11111097,FRENCH11097,10,CarbonStorage,4,-1,2,5
11111097,FRENCH11097,7,CleanWaters,9,1,1,6
11111097,FRENCH11097,7,CarbonStorage,4,-1,2,6
11111097,FRENCH11097,9,TourismandRecreation,7,1,1,7
11111097,FRENCH11097,9,NonFoodProducts,3,-1,2,7
11111097,FRENCH11097,2,Biodiversity,10,1,1,8
11111097,FRENCH11097,2,IconicPlacesandSpecies,8,-1,2,8
11111097,FRENCH11097,5,Biodiversity,10,1,1,9
11111097,FRENCH11097,5,CoastalLivelihoods,6,-1,2,9
11111097,FRENCH11097,8,Foodprovision,1,1,1,10
11111097,FRENCH11097,8,NonFoodProducts,3,-1,2,10
11111098,FRENCH11098,3,Biodiversity,10,1,1,1
11111098,FRENCH11098,3,NonFoodProducts,3,-1,2,1
11111098,FRENCH11098,7,CleanWaters,9,1,1,2
11111098,FRENCH11098,7,TourismandRecreation,7,-1,2,2
11111098,FRENCH11098,8,CleanWaters,9,1,1,3
11111098,FRENCH11098,8,NonFoodProducts,3,-1,2,3
11111098,FRENCH11098,10,Biodiversity,10,1,1,4
11111098,FRENCH11098,10,TourismandRecreation,7,-1,2,4
11111098,FRENCH11098,1,CoastalProtection,5,1,1,5
11111098,FRENCH11098,1,TourismandRecreation,7,-1,2,5
11111098,FRENCH11098,2,CleanWaters,9,1,1,6
11111098,FRENCH11098,2,IconicPlacesandSpecies,8,-1,2,6
11111098,FRENCH11098,6,CoastalLivelihoods,6,1,1,7
11111098,FRENCH11098,6,TourismandRecreation,7,-1,2,7
11111098,FRENCH11098,9,CleanWaters,9,1,1,8
11111098,FRENCH11098,9,NonFoodProducts,3,-1,2,8
11111098,FRENCH11098,5,CleanWaters,9,1,1,9
11111098,FRENCH11098,5,CoastalLivelihoods,6,-1,2,9
11111098,FRENCH11098,4,CarbonStorage,4,1,1,10
11111098,FRENCH11098,4,CoastalProtection,5,-1,2,10
11111100,FRENCH11100,6,IconicPlacesandSpecies,8,1,1,1
11111100,FRENCH11100,6,NonFoodProducts,3,-1,2,1
11111100,FRENCH11100,10,Biodiversity,10,1,1,2
11111100,FRENCH11100,10,Foodprovision,1,-1,2,2
11111100,FRENCH11100,5,Biodiversity,10,1,1,3
11111100,FRENCH11100,5,AboriginalNeeds,2,-1,2,3
11111100,FRENCH11100,2,IconicPlacesandSpecies,8,1,1,4
11111100,FRENCH11100,2,AboriginalNeeds,2,-1,2,4
11111100,FRENCH11100,3,CarbonStorage,4,1,1,5
11111100,FRENCH11100,3,NonFoodProducts,3,-1,2,5
11111100,FRENCH11100,8,CleanWaters,9,1,1,6
11111100,FRENCH11100,8,NonFoodProducts,3,-1,2,6
11111100,FRENCH11100,4,CarbonStorage,4,1,1,7
11111100,FRENCH11100,4,AboriginalNeeds,2,-1,2,7
11111100,FRENCH11100,7,CarbonStorage,4,1,1,8
11111100,FRENCH11100,7,CoastalProtection,5,-1,2,8
11111100,FRENCH11100,1,Biodiversity,10,1,1,9
11111100,FRENCH11100,1,NonFoodProducts,3,-1,2,9
11111100,FRENCH11100,9,CarbonStorage,4,1,1,10
11111100,FRENCH11100,9,AboriginalNeeds,2,-1,2,10
11111101,FRENCH11101,8,CleanWaters,9,1,1,1
11111101,FRENCH11101,8,NonFoodProducts,3,-1,2,1
11111101,FRENCH11101,10,CoastalLivelihoods,6,1,1,2
11111101,FRENCH11101,10,Foodprovision,1,-1,2,2
11111101,FRENCH11101,4,CoastalLivelihoods,6,1,1,3
11111101,FRENCH11101,4,AboriginalNeeds,2,-1,2,3
11111101,FRENCH11101,7,CleanWaters,9,1,1,4
11111101,FRENCH11101,7,IconicPlacesandSpecies,8,-1,2,4
11111101,FRENCH11101,1,CoastalProtection,5,1,1,5
11111101,FRENCH11101,1,Foodprovision,1,-1,2,5
11111101,FRENCH11101,5,CoastalLivelihoods,6,1,1,6
11111101,FRENCH11101,5,AboriginalNeeds,2,-1,2,6
11111101,FRENCH11101,9,CleanWaters,9,1,1,7
11111101,FRENCH11101,9,AboriginalNeeds,2,-1,2,7
11111101,FRENCH11101,6,CoastalLivelihoods,6,1,1,8
11111101,FRENCH11101,6,AboriginalNeeds,2,-1,2,8
11111101,FRENCH11101,2,CleanWaters,9,1,1,9
11111101,FRENCH11101,2,Foodprovision,1,-1,2,9
11111101,FRENCH11101,3,CoastalProtection,5,1,1,10
11111101,FRENCH11101,3,NonFoodProducts,3,-1,2,10
11111103,FRENCH11103,7,CleanWaters,9,1,1,1
11111103,FRENCH11103,7,TourismandRecreation,7,-1,2,1
11111103,FRENCH11103,8,Foodprovision,1,1,1,2
11111103,FRENCH11103,8,CoastalLivelihoods,6,-1,2,2
11111103,FRENCH11103,10,Foodprovision,1,1,1,3
11111103,FRENCH11103,10,TourismandRecreation,7,-1,2,3
11111103,FRENCH11103,6,IconicPlacesandSpecies,8,1,1,4
11111103,FRENCH11103,6,AboriginalNeeds,2,-1,2,4
11111103,FRENCH11103,9,CleanWaters,9,1,1,5
11111103,FRENCH11103,9,AboriginalNeeds,2,-1,2,5
11111103,FRENCH11103,4,Foodprovision,1,1,1,6
11111103,FRENCH11103,4,AboriginalNeeds,2,-1,2,6
11111103,FRENCH11103,1,Foodprovision,1,1,1,7
11111103,FRENCH11103,1,TourismandRecreation,7,-1,2,7
11111103,FRENCH11103,3,IconicPlacesandSpecies,8,1,1,8
11111103,FRENCH11103,3,NonFoodProducts,3,-1,2,8
11111103,FRENCH11103,2,Foodprovision,1,1,1,9
11111103,FRENCH11103,2,AboriginalNeeds,2,-1,2,9
11111103,FRENCH11103,5,CleanWaters,9,1,1,10
11111103,FRENCH11103,5,AboriginalNeeds,2,-1,2,10
11111105,FRENCH11105,6,CoastalLivelihoods,6,1,1,1
11111105,FRENCH11105,6,AboriginalNeeds,2,-1,2,1
11111105,FRENCH11105,2,CleanWaters,9,1,1,2
11111105,FRENCH11105,2,AboriginalNeeds,2,-1,2,2
11111105,FRENCH11105,4,CoastalLivelihoods,6,1,1,3
11111105,FRENCH11105,4,AboriginalNeeds,2,-1,2,3
11111105,FRENCH11105,7,CleanWaters,9,1,1,4
11111105,FRENCH11105,7,CoastalProtection,5,-1,2,4
11111105,FRENCH11105,9,CleanWaters,9,1,1,5
11111105,FRENCH11105,9,AboriginalNeeds,2,-1,2,5
11111105,FRENCH11105,3,Biodiversity,10,1,1,6
11111105,FRENCH11105,3,CarbonStorage,4,-1,2,6
11111105,FRENCH11105,10,Biodiversity,10,1,1,7
11111105,FRENCH11105,10,CarbonStorage,4,-1,2,7
11111105,FRENCH11105,8,CleanWaters,9,1,1,8
11111105,FRENCH11105,8,NonFoodProducts,3,-1,2,8
11111105,FRENCH11105,1,Biodiversity,10,1,1,9
11111105,FRENCH11105,1,NonFoodProducts,3,-1,2,9
11111105,FRENCH11105,5,CleanWaters,9,1,1,10
11111105,FRENCH11105,5,AboriginalNeeds,2,-1,2,10
11111106,FRENCH11106,3,CarbonStorage,4,1,1,1
11111106,FRENCH11106,3,Biodiversity,10,-1,2,1
11111106,FRENCH11106,1,Foodprovision,1,1,1,2
11111106,FRENCH11106,1,Biodiversity,10,-1,2,2
11111106,FRENCH11106,4,Foodprovision,1,1,1,3
11111106,FRENCH11106,4,AboriginalNeeds,2,-1,2,3
11111106,FRENCH11106,6,CoastalLivelihoods,6,1,1,4
11111106,FRENCH11106,6,AboriginalNeeds,2,-1,2,4
11111106,FRENCH11106,10,CarbonStorage,4,1,1,5
11111106,FRENCH11106,10,Biodiversity,10,-1,2,5
11111106,FRENCH11106,7,CleanWaters,9,1,1,6
11111106,FRENCH11106,7,TourismandRecreation,7,-1,2,6
11111106,FRENCH11106,9,CleanWaters,9,1,1,7
11111106,FRENCH11106,9,AboriginalNeeds,2,-1,2,7
11111106,FRENCH11106,2,CleanWaters,9,1,1,8
11111106,FRENCH11106,2,AboriginalNeeds,2,-1,2,8
11111106,FRENCH11106,5,CleanWaters,9,1,1,9
11111106,FRENCH11106,5,AboriginalNeeds,2,-1,2,9
11111106,FRENCH11106,8,CleanWaters,9,1,1,10
11111106,FRENCH11106,8,NonFoodProducts,3,-1,2,10
11111108,FRENCH11108,5,Biodiversity,10,1,1,1
11111108,FRENCH11108,5,AboriginalNeeds,2,-1,2,1
11111108,FRENCH11108,6,IconicPlacesandSpecies,8,1,1,2
11111108,FRENCH11108,6,AboriginalNeeds,2,-1,2,2
11111108,FRENCH11108,4,CarbonStorage,4,1,1,3
11111108,FRENCH11108,4,AboriginalNeeds,2,-1,2,3
11111108,FRENCH11108,9,CarbonStorage,4,1,1,4
11111108,FRENCH11108,9,NonFoodProducts,3,-1,2,4
11111108,FRENCH11108,2,Biodiversity,10,1,1,5
11111108,FRENCH11108,2,AboriginalNeeds,2,-1,2,5
11111108,FRENCH11108,10,Biodiversity,10,1,1,6
11111108,FRENCH11108,10,TourismandRecreation,7,-1,2,6
11111108,FRENCH11108,7,IconicPlacesandSpecies,8,1,1,7
11111108,FRENCH11108,7,TourismandRecreation,7,-1,2,7
11111108,FRENCH11108,1,Biodiversity,10,1,1,8
11111108,FRENCH11108,1,NonFoodProducts,3,-1,2,8
11111108,FRENCH11108,8,IconicPlacesandSpecies,8,1,1,9
11111108,FRENCH11108,8,NonFoodProducts,3,-1,2,9
11111108,FRENCH11108,3,Biodiversity,10,1,1,10
11111108,FRENCH11108,3,NonFoodProducts,3,-1,2,10
11111109,FRENCH11109,9,CleanWaters,9,1,1,1
11111109,FRENCH11109,9,NonFoodProducts,3,-1,2,1
11111109,FRENCH11109,3,Biodiversity,10,1,1,2
11111109,FRENCH11109,3,NonFoodProducts,3,-1,2,2
11111109,FRENCH11109,8,CleanWaters,9,1,1,3
11111109,FRENCH11109,8,NonFoodProducts,3,-1,2,3
11111109,FRENCH11109,4,CoastalProtection,5,1,1,4
11111109,FRENCH11109,4,AboriginalNeeds,2,-1,2,4
11111109,FRENCH11109,5,CleanWaters,9,1,1,5
11111109,FRENCH11109,5,AboriginalNeeds,2,-1,2,5
11111109,FRENCH11109,6,CoastalLivelihoods,6,1,1,6
11111109,FRENCH11109,6,AboriginalNeeds,2,-1,2,6
11111109,FRENCH11109,1,Biodiversity,10,1,1,7
11111109,FRENCH11109,1,NonFoodProducts,3,-1,2,7
11111109,FRENCH11109,7,CleanWaters,9,1,1,8
11111109,FRENCH11109,7,IconicPlacesandSpecies,8,-1,2,8
11111109,FRENCH11109,10,Biodiversity,10,1,1,9
11111109,FRENCH11109,10,TourismandRecreation,7,-1,2,9
11111109,FRENCH11109,2,CleanWaters,9,1,1,10
11111109,FRENCH11109,2,AboriginalNeeds,2,-1,2,10
11111110,FRENCH11110,1,Foodprovision,1,1,1,1
11111110,FRENCH11110,1,NonFoodProducts,3,-1,2,1
11111110,FRENCH11110,3,NonFoodProducts,3,1,1,2
11111110,FRENCH11110,3,CoastalProtection,5,-1,2,2
11111110,FRENCH11110,6,NonFoodProducts,3,1,1,3
11111110,FRENCH11110,6,TourismandRecreation,7,-1,2,3
11111110,FRENCH11110,9,NonFoodProducts,3,1,1,4
11111110,FRENCH11110,9,TourismandRecreation,7,-1,2,4
11111110,FRENCH11110,7,CleanWaters,9,1,1,5
11111110,FRENCH11110,7,TourismandRecreation,7,-1,2,5
11111110,FRENCH11110,2,Foodprovision,1,1,1,6
11111110,FRENCH11110,2,IconicPlacesandSpecies,8,-1,2,6
11111110,FRENCH11110,4,Foodprovision,1,1,1,7
11111110,FRENCH11110,4,CoastalLivelihoods,6,-1,2,7
11111110,FRENCH11110,5,CleanWaters,9,1,1,8
11111110,FRENCH11110,5,CoastalProtection,5,-1,2,8
11111110,FRENCH11110,10,Foodprovision,1,1,1,9
11111110,FRENCH11110,10,TourismandRecreation,7,-1,2,9
11111110,FRENCH11110,8,Foodprovision,1,1,1,10
11111110,FRENCH11110,8,IconicPlacesandSpecies,8,-1,2,10
11111111,FRENCH11111,6,IconicPlacesandSpecies,8,1,1,1
11111111,FRENCH11111,6,AboriginalNeeds,2,-1,2,1
11111111,FRENCH11111,2,CleanWaters,9,1,1,2
11111111,FRENCH11111,2,AboriginalNeeds,2,-1,2,2
11111111,FRENCH11111,1,Foodprovision,1,1,1,3
11111111,FRENCH11111,1,TourismandRecreation,7,-1,2,3
11111111,FRENCH11111,9,CleanWaters,9,1,1,4
11111111,FRENCH11111,9,AboriginalNeeds,2,-1,2,4
11111111,FRENCH11111,5,CleanWaters,9,1,1,5
11111111,FRENCH11111,5,AboriginalNeeds,2,-1,2,5
11111111,FRENCH11111,10,Foodprovision,1,1,1,6
11111111,FRENCH11111,10,TourismandRecreation,7,-1,2,6
11111111,FRENCH11111,3,CoastalProtection,5,1,1,7
11111111,FRENCH11111,3,NonFoodProducts,3,-1,2,7
11111111,FRENCH11111,7,CleanWaters,9,1,1,8
11111111,FRENCH11111,7,TourismandRecreation,7,-1,2,8
11111111,FRENCH11111,4,Foodprovision,1,1,1,9
11111111,FRENCH11111,4,AboriginalNeeds,2,-1,2,9
11111111,FRENCH11111,8,CleanWaters,9,1,1,10
11111111,FRENCH11111,8,NonFoodProducts,3,-1,2,10
11111113,FRENCH11113,9,CleanWaters,9,1,1,1
11111113,FRENCH11113,9,AboriginalNeeds,2,-1,2,1
11111113,FRENCH11113,5,CleanWaters,9,1,1,2
11111113,FRENCH11113,5,AboriginalNeeds,2,-1,2,2
11111113,FRENCH11113,6,CoastalLivelihoods,6,1,1,3
11111113,FRENCH11113,6,AboriginalNeeds,2,-1,2,3
11111113,FRENCH11113,10,Foodprovision,1,1,1,4
11111113,FRENCH11113,10,Biodiversity,10,-1,2,4
11111113,FRENCH11113,1,Foodprovision,1,1,1,5
11111113,FRENCH11113,1,Biodiversity,10,-1,2,5
11111113,FRENCH11113,4,Foodprovision,1,1,1,6
11111113,FRENCH11113,4,AboriginalNeeds,2,-1,2,6
11111113,FRENCH11113,2,CleanWaters,9,1,1,7
11111113,FRENCH11113,2,AboriginalNeeds,2,-1,2,7
11111113,FRENCH11113,8,CleanWaters,9,1,1,8
11111113,FRENCH11113,8,IconicPlacesandSpecies,8,-1,2,8
11111113,FRENCH11113,3,CoastalProtection,5,1,1,9
11111113,FRENCH11113,3,IconicPlacesandSpecies,8,-1,2,9
11111113,FRENCH11113,7,CleanWaters,9,1,1,10
11111113,FRENCH11113,7,TourismandRecreation,7,-1,2,10
11111115,FRENCH11115,5,CleanWaters,9,1,1,1
11111115,FRENCH11115,5,AboriginalNeeds,2,-1,2,1
11111115,FRENCH11115,2,CleanWaters,9,1,1,2
11111115,FRENCH11115,2,AboriginalNeeds,2,-1,2,2
11111115,FRENCH11115,3,CarbonStorage,4,1,1,3
11111115,FRENCH11115,3,NonFoodProducts,3,-1,2,3
11111115,FRENCH11115,8,NonFoodProducts,3,1,1,4
11111115,FRENCH11115,8,CleanWaters,9,-1,2,4
11111115,FRENCH11115,4,CarbonStorage,4,1,1,5
11111115,FRENCH11115,4,AboriginalNeeds,2,-1,2,5
11111115,FRENCH11115,7,CleanWaters,9,1,1,6
11111115,FRENCH11115,7,TourismandRecreation,7,-1,2,6
11111115,FRENCH11115,1,CoastalProtection,5,1,1,7
11111115,FRENCH11115,1,TourismandRecreation,7,-1,2,7
11111115,FRENCH11115,10,CarbonStorage,4,1,1,8
11111115,FRENCH11115,10,TourismandRecreation,7,-1,2,8
11111115,FRENCH11115,6,IconicPlacesandSpecies,8,1,1,9
11111115,FRENCH11115,6,AboriginalNeeds,2,-1,2,9
11111115,FRENCH11115,9,CleanWaters,9,1,1,10
11111115,FRENCH11115,9,AboriginalNeeds,2,-1,2,10
11111116,FRENCH11116,2,CleanWaters,9,1,1,1
11111116,FRENCH11116,2,AboriginalNeeds,2,-1,2,1
11111116,FRENCH11116,5,CleanWaters,9,1,1,2
11111116,FRENCH11116,5,AboriginalNeeds,2,-1,2,2
11111116,FRENCH11116,9,CleanWaters,9,1,1,3
11111116,FRENCH11116,9,NonFoodProducts,3,-1,2,3
11111116,FRENCH11116,3,Biodiversity,10,1,1,4
11111116,FRENCH11116,3,NonFoodProducts,3,-1,2,4
11111116,FRENCH11116,10,Biodiversity,10,1,1,5
11111116,FRENCH11116,10,TourismandRecreation,7,-1,2,5
11111116,FRENCH11116,6,IconicPlacesandSpecies,8,1,1,6
11111116,FRENCH11116,6,TourismandRecreation,7,-1,2,6
11111116,FRENCH11116,8,CleanWaters,9,1,1,7
11111116,FRENCH11116,8,NonFoodProducts,3,-1,2,7
11111116,FRENCH11116,4,Foodprovision,1,1,1,8
11111116,FRENCH11116,4,AboriginalNeeds,2,-1,2,8
11111116,FRENCH11116,1,Biodiversity,10,1,1,9
11111116,FRENCH11116,1,TourismandRecreation,7,-1,2,9
11111116,FRENCH11116,7,CleanWaters,9,1,1,10
11111116,FRENCH11116,7,TourismandRecreation,7,-1,2,10
11111117,FRENCH11117,8,IconicPlacesandSpecies,8,1,1,1
11111117,FRENCH11117,8,NonFoodProducts,3,-1,2,1
11111117,FRENCH11117,7,IconicPlacesandSpecies,8,1,1,2
11111117,FRENCH11117,7,TourismandRecreation,7,-1,2,2
11111117,FRENCH11117,1,CoastalProtection,5,1,1,3
11111117,FRENCH11117,1,TourismandRecreation,7,-1,2,3
11111117,FRENCH11117,4,CarbonStorage,4,1,1,4
11111117,FRENCH11117,4,AboriginalNeeds,2,-1,2,4
11111117,FRENCH11117,3,IconicPlacesandSpecies,8,1,1,5
11111117,FRENCH11117,3,NonFoodProducts,3,-1,2,5
11111117,FRENCH11117,10,CarbonStorage,4,1,1,6
